ID,Posted at,Screen name,Text
531982435526119427,2014-11-11 01:31:11 +0000,bomberos,RESCATE Ma. Armendariz (de La Reserva) 375 Miraflores RES-28
531981678445879297,2014-11-11 01:28:10 +0000,bomberos,EMERGENCIA MEDICA Av. Gregorio Escobedo (ortiz De Zevallos) 883 Jesus Maria AMB-202
531980156483948546,2014-11-11 01:22:07 +0000,bomberos,EMERGENCIA MEDICA Magdamara 246 Huacho AMB-20
531978906006740992,2014-11-11 01:17:09 +0000,bomberos,EMERGENCIA MEDICA Av. Santiago Antunez De Mayolo 1500 Los Olivos AMB-65
531978185303674881,2014-11-11 01:14:17 +0000,bomberos,EMERGENCIA MEDICA Jr. Van Gogh 300 San Borja AMB-127
531973110233583617,2014-11-11 00:54:07 +0000,bomberos,SERVICIO ESPECIAL Pedro Tuiz B 9 Callao RES-15
531971864382697472,2014-11-11 00:49:10 +0000,bomberos,EMERGENCIA MEDICA Av. Coronel Francisco Bolognesi Cruce Con Cl. Los Nogales Santa Anita Santa Anita AMB-138
531970589343641600,2014-11-11 00:44:06 +0000,bomberos,EMERGENCIA MEDICA Jr. Huamanga 253 Lima AMB-10
531970588848697344,2014-11-11 00:44:06 +0000,bomberos,EMERGENCIA MEDICA Av. Brasil 1857 Jesus Maria AMB-14
531968584483086337,2014-11-11 00:36:08 +0000,bomberos,EMERGENCIA MEDICA Jr. Enrique Echenique 422 Magdalena Del Mar AMB-7
531967827998433280,2014-11-11 00:33:08 +0000,bomberos,EMERGENCIA MEDICA Av. Higuereta Dpto 201 421 Santiago De Surco AMB-11
531966836402032641,2014-11-11 00:29:11 +0000,bomberos,EMERGENCIA MEDICA Sector 2 Grupo 2 Villa El Salvador
531966835865182208,2014-11-11 00:29:11 +0000,bomberos,EMERGENCIA MEDICA Jr. Parinacochas Cruce Con Jr. San Cristobal (sucre) La Victoria La Victoria AMB-4
531966074305384448,2014-11-11 00:26:10 +0000,bomberos,EMERGENCIA MEDICA Jr. San Cristobal (sucre) Cruce Con Jr. San Cristobal (sucre) La Victoria La Victoria AMB-4
531966073651068928,2014-11-11 00:26:10 +0000,bomberos,EMERGENCIA MEDICA Jr. Parinacochas 700 La Victoria AMB-10
531965562344468480,2014-11-11 00:24:08 +0000,bomberos,EMERGENCIA MEDICA Av. La Marina Cruce Con Av. Universitaria San Miguel San Miguel AMB-176-1
531965068637130752,2014-11-11 00:22:10 +0000,bomberos,EMERGENCIA MEDICA Entrada De California Lurigancho AMB-115
531964319345692673,2014-11-11 00:19:11 +0000,bomberos,EMERGENCIA MEDICA Ah. San Juan De Amancaes Mz 14 Lt 8 Rimac AMB-2
531962551777918977,2014-11-11 00:12:10 +0000,bomberos,EMERGENCIA MEDICA Av. Angamos Este (primavera) 1700 Surquillo AMB-13
531962291601047552,2014-11-11 00:11:08 +0000,bomberos,EMERGENCIA MEDICA Av. Los Frutales 1000 La Molina AMB-127
531961299832680449,2014-11-11 00:07:11 +0000,bomberos,EMERGENCIA MEDICA Av. Jose Granda 3960 AMB-161
531960536049917952,2014-11-11 00:04:09 +0000,bomberos,EMERGENCIA MEDICA Av. Los Proceres Cruce Con Av. Caqueta Rimac Rimac AMB-21
531958271188684800,2014-11-10 23:55:09 +0000,bomberos,"ACCIDENTE VEHICULAR Av. Nestor Gambetta 000 Ventanilla M124-1,AMB-150,M75-1"
531958270597283841,2014-11-10 23:55:09 +0000,bomberos,EMERGENCIA MEDICA Av. Nicolas De Pierola (la Colmena) Cruce Con Jr. Caete Lima Lima AMB-10
531958013301911553,2014-11-10 23:54:08 +0000,bomberos,INCENDIO Cl. El Llauto (andarapa) 678 Santa Anita M138-4
531958012882468865,2014-11-10 23:54:08 +0000,bomberos,EMERGENCIA MEDICA Av. Juan Bertolotto Negro 100 San Miguel AMB-83
531956563674931200,2014-11-10 23:48:22 +0000,bomberos,"EMERGENCIA MEDICA Ur. Los Sauces B,k Lote 5 Ate AMB-127"
531955750017699841,2014-11-10 23:45:08 +0000,bomberos,INCENDIO Ah. Ciudad Pachacutec Grupo Residencial 3 J Ventanilla M184-1
531955490734239746,2014-11-10 23:44:06 +0000,bomberos,EMERGENCIA MEDICA Jr. German Carrasco 2046 Lima AMB-14
531955004874432513,2014-11-10 23:42:11 +0000,bomberos,EMERGENCIA MEDICA Cl. Berlin (mariscal Ramon Castilla) 438 Miraflores AMB-202
531953499597455360,2014-11-10 23:36:12 +0000,bomberos,INCENDIO Jr. Gavilan (libertad) 400 Magdalena Del Mar M83-1
531952489109946368,2014-11-10 23:32:11 +0000,bomberos,EMERGENCIA MEDICA Cl. Carlos Augusto Salaverry 230 Miraflores AMB-202
531951726610243586,2014-11-10 23:29:09 +0000,bomberos,INCENDIO Av. Gran Chimu 1000 San Juan De Lurigancho M176-1
531951725952110593,2014-11-10 23:29:09 +0000,bomberos,INCENDIO Ah. Pachacamac Etapa Iv Sector 2 Barrio 4 Villa El Salvador M105-1
531947949891538944,2014-11-10 23:14:09 +0000,bomberos,EMERGENCIA MEDICA Cl. Independencia (sebastian Salinas Cossio) 1000 Miraflores AMB-4
531947199358595072,2014-11-10 23:11:10 +0000,bomberos,EMERGENCIA MEDICA Ah. Cocharcas Mz B Lt 7 Chorrillos AMB-120
531946692221091840,2014-11-10 23:09:09 +0000,bomberos,EMERGENCIA MEDICA Cl. Diego De La Torre 1513 Lima AMB-10
531941674466160641,2014-11-10 22:49:12 +0000,bomberos,EMERGENCIA MEDICA Jr. Italia 500 La Victoria AMB-4
531941673870585856,2014-11-10 22:49:12 +0000,bomberos,EMERGENCIA MEDICA Cl. Huaman Poma De Ayala 723 San Martin De Porres AMB-10
531941673199484928,2014-11-10 22:49:12 +0000,bomberos,EMERGENCIA MEDICA Av. Los Naturales S/n Huaral AMB-44
531939915702235136,2014-11-10 22:42:13 +0000,bomberos,INCENDIO Av. Modelo Cruce Con Av. Micaela Bastidas (miguel Iglesias) Villa El Salvador Villa El Salvador M105-1
531939125398896640,2014-11-10 22:39:05 +0000,bomberos,EMERGENCIA MEDICA Av. Nestor Gambetta 000 Ventanilla AMB-75
531938132862988288,2014-11-10 22:35:08 +0000,bomberos,EMERGENCIA MEDICA Amauta Maz O Lote 24 San Juan De Miraflores AMB-120
531937891015200768,2014-11-10 22:34:10 +0000,bomberos,EMERGENCIA MEDICA Ur. Santo Domingo I Etapa Carabayllo AMB124-2
531937376642547712,2014-11-10 22:32:08 +0000,bomberos,EMERGENCIA MEDICA Ur. Avitentel (entel Peru) Maz H Lote 40 San Juan De Miraflores
531935863828398080,2014-11-10 22:26:07 +0000,bomberos,INCENDIO Cuzco Cruce Arenales Ica CIST-VI
531935367558356992,2014-11-10 22:24:09 +0000,bomberos,RESCATE Jr. Alameda Union (e)//coop. Ao Nuevo Mz O Lt 8 400 Comas
531934862593503233,2014-11-10 22:22:08 +0000,bomberos,EMERGENCIA MEDICA Av. Manco Capac 1229 Villa Maria Del Triunfo AMB-106
531933357442342914,2014-11-10 22:16:09 +0000,bomberos,EMERGENCIA MEDICA Francisco Rosas 368 AMB-20
531931359770857472,2014-11-10 22:08:13 +0000,bomberos,EMERGENCIA MEDICA Av. Ancash 1600 El Agustino AMB-2
531929581692125184,2014-11-10 22:01:09 +0000,bomberos,EMERGENCIA MEDICA Jr. Cerro Azul 344 Santiago De Surco AMB6-2
531929072755298305,2014-11-10 21:59:08 +0000,bomberos,EMERGENCIA MEDICA Av. De Las Artes Norte 1000 San Borja AMB-127
531928570562904064,2014-11-10 21:57:08 +0000,bomberos,EMERGENCIA MEDICA Av. Oscar Benavides (colonial) 1750 Lima AMB-10
531925303875354624,2014-11-10 21:44:09 +0000,bomberos,EMERGENCIA MEDICA Av. Alfredo Benavides Cruce Con Av. Roosevelt (republica De Panama) Miraflores Miraflores AMB6-2
531924794137411584,2014-11-10 21:42:08 +0000,bomberos,EMERGENCIA MEDICA Jr. Gonzalo Martin De Trujillo (los Huanca) 275 Santiago De Surco AMB-11
531923044131151873,2014-11-10 21:35:11 +0000,bomberos,EMERGENCIA MEDICA Av. Haya De La Torre (7 De Enero) 231 La Perla AMB-7
531921781691797504,2014-11-10 21:30:10 +0000,bomberos,EMERGENCIA MEDICA Jr. Rufino Torrico 899 Lima AMB-2
531921033658658816,2014-11-10 21:27:11 +0000,bomberos,EMERGENCIA MEDICA Av. Carlos Gil (santiago De Chile) 174 AMB-120
531920510750556160,2014-11-10 21:25:07 +0000,bomberos,EMERGENCIA MEDICA Av. Los Paracas 453 Ate AMB-138
531916989879840768,2014-11-10 21:11:07 +0000,bomberos,EMERGENCIA MEDICA Pj. Jorge Chavez Mz B Lote 9 000 Rimac
531916988927737857,2014-11-10 21:11:07 +0000,bomberos,EMERGENCIA MEDICA Ah. Primavera Mz R Lt 12 Carabayllo AMB-184
531916249585176576,2014-11-10 21:08:11 +0000,bomberos,EMERGENCIA MEDICA Av. Republica De Panama Cruce Con Av. Angamos Este (primavera) Surquillo Surquillo AMB-11
531915479724871680,2014-11-10 21:05:07 +0000,bomberos,EMERGENCIA MEDICA Av. Abel Bergasse Du Petit Thouars 1845 Lince AMB-2
531912464007708672,2014-11-10 20:53:08 +0000,bomberos,EMERGENCIA MEDICA Av. La Merced 1089 AMB-120
531909960771584001,2014-11-10 20:43:11 +0000,bomberos,RESCATE Jr.gamarra 400 Pueblo Libre M36-1
531909959735590912,2014-11-10 20:43:11 +0000,bomberos,INCENDIO B 37 Pisco AUX-37
531907940312444928,2014-11-10 20:35:10 +0000,bomberos,ACCIDENTE VEHICULAR Panamericana Sur Km 129.9 Cerro Azul San Vicente De Canete M49-1
531907424324968448,2014-11-10 20:33:06 +0000,bomberos,EMERGENCIA MEDICA Jr. Apurimac 300 Callao AMB-7
531907423779688448,2014-11-10 20:33:06 +0000,bomberos,EMERGENCIA MEDICA Jr. Ricardo Flores Araoz (general Vidal) 139 Miraflores AMB-11
531904668637884416,2014-11-10 20:22:09 +0000,bomberos,EMERGENCIA MEDICA Prolong Grau Parcona
531904414752444417,2014-11-10 20:21:09 +0000,bomberos,EMERGENCIA MEDICA Jr. Santander // Dep 201 283 Pueblo Libre AMB-176-1
531900634313031680,2014-11-10 20:06:08 +0000,bomberos,MATERIALES PELIGROSOS (INCIDENTE) Cl. Jean Paul Sartre 170 Surquillo
531898118896644096,2014-11-10 19:56:08 +0000,bomberos,EMERGENCIA MEDICA Av. Elmer Faucett 1800 Lima AMB-7
531896607613390849,2014-11-10 19:50:08 +0000,bomberos,"INCENDIO Ur. Las Vias (las Vias De La Molina Vieja) Maz H Lote 6 La Molina M160-4,M138-4,AMB-96,RES-96"
531896125759180800,2014-11-10 19:48:13 +0000,bomberos,EMERGENCIA MEDICA Jr. Juan Crespo Y Castillo 2060 Lima AMB-21
531895087329181696,2014-11-10 19:44:05 +0000,bomberos,EMERGENCIA MEDICA Av. Petit Thouars 397 Lima AMB-10
531894340944420866,2014-11-10 19:41:07 +0000,bomberos,EMERGENCIA MEDICA Hosp Maria Auxiliadora AMB-160
531894102825385984,2014-11-10 19:40:10 +0000,bomberos,EMERGENCIA MEDICA Cl. Cabo Nicolas Gutarra 391 Pueblo Libre
531892077052035073,2014-11-10 19:32:07 +0000,bomberos,"ACCIDENTE VEHICULAR Av. Enrique Meiggs (22 De Diciembre) Cruce Con Av. Nicolas Dueas Lima Lima M65-1,MED-161,RES-14"
531892076594884608,2014-11-10 19:32:07 +0000,bomberos,EMERGENCIA MEDICA Carretera Central Km 6.5 Ate AMB-14
531891810810212352,2014-11-10 19:31:04 +0000,bomberos,EMERGENCIA MEDICA Pj. Paijan 134 San Miguel AMB-83
531889306361937920,2014-11-10 19:21:07 +0000,bomberos,EMERGENCIA MEDICA Av. Circunvalacion (panamericana Sur) Cruce Con Av. Nicolas Arriola (ramon Castilla) San Luis San Luis AMB-127
531887041362296833,2014-11-10 19:12:07 +0000,bomberos,EMERGENCIA MEDICA Belaunde 1021 MED-38
531886786617016321,2014-11-10 19:11:06 +0000,bomberos,EMERGENCIA MEDICA Av. General Juan Antonio Alvarez De Arenales 2000 Lince AMB-4
531885783003959296,2014-11-10 19:07:07 +0000,bomberos,"ACCIDENTE VEHICULAR Av. El Sol Cruce Con Av. Santiago De Surco (tomas Marsano) Santiago De Surco Santiago De Surco M28-1,AMB-11,RES-28"
531885281536774145,2014-11-10 19:05:07 +0000,bomberos,EMERGENCIA MEDICA Jr. Capac Yupanqui 1600 Lince AMB-8
531885013454053376,2014-11-10 19:04:03 +0000,bomberos,"EMERGENCIA MEDICA Av. Argentina 100 Lima AMB-2,AMB-65"
531884528504434690,2014-11-10 19:02:08 +0000,bomberos,EMERGENCIA MEDICA Ur. Santa Leonor Mz D Lt 12 Chorrillos AMB6-2
531884273457184768,2014-11-10 19:01:07 +0000,bomberos,EMERGENCIA MEDICA Cl. Salcedo 345 Bellavista AMB-60
531883011483402240,2014-11-10 18:56:06 +0000,bomberos,EMERGENCIA MEDICA Av. La Marina 600 Pueblo Libre AMB-202
531882762152992768,2014-11-10 18:55:07 +0000,bomberos,ACCIDENTE VEHICULAR Av Tupac Amaru /abrahan Valdelomar Ica AMB-22
531880742780145664,2014-11-10 18:47:05 +0000,bomberos,EMERGENCIA MEDICA Cl. Manuel Wagner 753 San Juan De Miraflores AMB-106
531877986631696384,2014-11-10 18:36:08 +0000,bomberos,EMERGENCIA MEDICA Av. Naciones Unidas 1653 Lima AMB-10
531876975926050816,2014-11-10 18:32:07 +0000,bomberos,EMERGENCIA MEDICA Av. Malambito (manuel De La Fuente Chavez) Cruce Con Jr. Ignacio Mariategui Barranco Barranco MED-16
531876216564117504,2014-11-10 18:29:06 +0000,bomberos,EMERGENCIA MEDICA Jr. Alipio Ponce San Juan De Miraflores AMB-120
531875221197045760,2014-11-10 18:25:09 +0000,bomberos,EMERGENCIA MEDICA Iquitos Cruce Carretera Central Lurigancho
531874712197267456,2014-11-10 18:23:07 +0000,bomberos,EMERGENCIA MEDICA Jr. Daniel Alcides Carrion 198 Comas AMB124-2
531871182858240000,2014-11-10 18:09:06 +0000,bomberos,EMERGENCIA MEDICA Panamericana Norte Alt 2 De Pro Puente Piedra AMB-150
531870692854480896,2014-11-10 18:07:09 +0000,bomberos,EMERGENCIA MEDICA Av. La Marina Cruce Con Jr. Pedro Torres Malarin Pueblo Libre Pueblo Libre AMB-202
531869924575436803,2014-11-10 18:04:06 +0000,bomberos,EMERGENCIA MEDICA Av. Bolivar 1100 Pueblo Libre AMB-202
531869430415114241,2014-11-10 18:02:08 +0000,bomberos,EMERGENCIA MEDICA Av. Bolivar 1100 Pueblo Libre AMB-14
531868411224403969,2014-11-10 17:58:05 +0000,bomberos,"ACCIDENTE VEHICULAR Av. Ricardo Palma 1400 Miraflores M28-1,MED-16,RES-28"
531867665506512896,2014-11-10 17:55:07 +0000,bomberos,EMERGENCIA MEDICA Cl. Cerro Bello (5) 450 Santiago De Surco AMB-106
531867664726372352,2014-11-10 17:55:07 +0000,bomberos,EMERGENCIA MEDICA Cl. 2 De Mayo (pedro Llullando) 1000 Miraflores AMB-11
531866644092813312,2014-11-10 17:51:04 +0000,bomberos,"ACCIDENTE VEHICULAR Av. Brasil 2600 Jesus Maria M83-1,AMB-176-1,M36-1"
531866392363282432,2014-11-10 17:50:04 +0000,bomberos,EMERGENCIA MEDICA Jr. Francisco Lazo 1962 Lince AMB-10
531863120994893824,2014-11-10 17:37:04 +0000,bomberos,EMERGENCIA MEDICA Jr. Junin (rodrigo De Mazuelos) 600 Magdalena Del Mar AMB-83
531861613633351681,2014-11-10 17:31:04 +0000,bomberos,"MATERIALES PELIGROSOS (INCIDENTE) Ah. Tacala N Chorrillos M120-3,AMB-120"
531860870788571136,2014-11-10 17:28:07 +0000,bomberos,"EMERGENCIA MEDICA Av. Panamericana Norte (puente Piedra) 000 Puente Piedra AMB-184,RES-10"
531858867748347904,2014-11-10 17:20:10 +0000,bomberos,RESCATE Jr. Washington 1807 Lima RES-14
531857842429767680,2014-11-10 17:16:05 +0000,bomberos,EMERGENCIA MEDICA Cl. Huacho AMB-20
531857587525152768,2014-11-10 17:15:04 +0000,bomberos,INCENDIO Av. Manuel Del Valle 000 Pachacamac M155-1
531857586891788289,2014-11-10 17:15:04 +0000,bomberos,EMERGENCIA MEDICA Pr. Defensores Del Morro (huaylas) 000 Chorrillos AMB-160
531857347900358656,2014-11-10 17:14:07 +0000,bomberos,EMERGENCIA MEDICA Ah. Nueva Caja De Agua F Lote 6 000 El Agustino AMB-138
531857085248831488,2014-11-10 17:13:05 +0000,bomberos,EMERGENCIA MEDICA Av. Manco Capac 279 La Victoria AMB-2
531856575380873217,2014-11-10 17:11:03 +0000,bomberos,EMERGENCIA MEDICA Jr. Coronel Jose Andres Razuri 123 San Miguel AMB-202
531854825970216960,2014-11-10 17:04:06 +0000,bomberos,EMERGENCIA MEDICA Av. America 481 Chincha Alta
531854063890341888,2014-11-10 17:01:04 +0000,bomberos,"INCENDIO Ah. Laderas De Chillon Segunda Explanada U3 A Puente Piedra M124-1,CIST124-4,AMB-150,M75-1"
531853308185829376,2014-11-10 16:58:04 +0000,bomberos,EMERGENCIA MEDICA Cl. Clorinda Matto De Turner (los Caaverales) 204 San Miguel AMB-176-1
531851048693280768,2014-11-10 16:49:05 +0000,bomberos,EMERGENCIA MEDICA Av. Alfonso Ugarte 2990 Ate AMB-169
531843761421451264,2014-11-10 16:20:08 +0000,bomberos,INCENDIO Av. El Sol De Oro (3) 7583 Los Olivos M65-1
531842741412847616,2014-11-10 16:16:05 +0000,bomberos,EMERGENCIA MEDICA Av. Jose Larco 600 Miraflores
531842490459250689,2014-11-10 16:15:05 +0000,bomberos,EMERGENCIA MEDICA As. De Los Aires De Oquendo C MED-18
531841234491686912,2014-11-10 16:10:06 +0000,bomberos,EMERGENCIA MEDICA Av Manchurri Baja Huacho AMB-20
531840739953872897,2014-11-10 16:08:08 +0000,bomberos,EMERGENCIA MEDICA Av. Caqueta 1400 Rimac AMB-65
531839986073890819,2014-11-10 16:05:08 +0000,bomberos,EMERGENCIA MEDICA Jr. Rufino Torrico 559 Lima AMB-176-1
531838453445849088,2014-11-10 15:59:03 +0000,bomberos,EMERGENCIA MEDICA Av Hipolito Unanue 200 Callao AMB-83
531837199999045633,2014-11-10 15:54:04 +0000,bomberos,EMERGENCIA MEDICA Cl. 7 Urbrinconada Baja 229 La Molina
531836959694794752,2014-11-10 15:53:06 +0000,bomberos,ACCIDENTE VEHICULAR Av. De Los Constructores (d) 100 La Molina
531836704760791040,2014-11-10 15:52:06 +0000,bomberos,EMERGENCIA MEDICA Jr. Luis Giribaldi 446 La Victoria AMB-127
531835188968714240,2014-11-10 15:46:04 +0000,bomberos,EMERGENCIA MEDICA Cl. Antares Sur 343 Rimac AMB-21
531834937964781568,2014-11-10 15:45:04 +0000,bomberos,EMERGENCIA MEDICA Cl. Pedro De La Gasca 1100 Comas MED-161
531834687560646656,2014-11-10 15:44:05 +0000,bomberos,MATERIALES PELIGROSOS (INCIDENTE) Ah. Virgen Del Morro Solar H Lote 12 Chorrillos M6-1
531833935312195584,2014-11-10 15:41:05 +0000,bomberos,EMERGENCIA MEDICA Jr. Belisario Flores 157 Lince AMB-202
531833674934013952,2014-11-10 15:40:03 +0000,bomberos,EMERGENCIA MEDICA Centro Poblado Jesus Del Valle Huaral AMB-44
531830164158959616,2014-11-10 15:26:06 +0000,bomberos,INCENDIO Cl. Alexander Von Humboldt (los Pinos) 000 San Juan De Miraflores
531830163609489408,2014-11-10 15:26:06 +0000,bomberos,EMERGENCIA MEDICA Beuna Vista Mz H Lt 20 Callao MED-161
531829407728427008,2014-11-10 15:23:06 +0000,bomberos,EMERGENCIA MEDICA Av. Almirante Miguel Grau Seminario 2308 El Agustino AMB-2
531829154833248256,2014-11-10 15:22:06 +0000,bomberos,EMERGENCIA MEDICA Ur. Las Moreras G Lote 7 La Perla AMB-83
531829153994387457,2014-11-10 15:22:05 +0000,bomberos,EMERGENCIA MEDICA Av. Pedro De Osma 551 Barranco AMB-11
531828905670615042,2014-11-10 15:21:06 +0000,bomberos,EMERGENCIA MEDICA Clinica Internacional Lima AMB-10
531826144677728256,2014-11-10 15:10:08 +0000,bomberos,EMERGENCIA MEDICA Ah. 28 De Mayo Mz 17 Lt 21 San Juan De Miraflores AMB-120
531824124302475264,2014-11-10 15:02:06 +0000,bomberos,EMERGENCIA MEDICA Av. Separadora Industrial (22 De Julio) 250 Ate AMB-138
531823609061593088,2014-11-10 15:00:03 +0000,bomberos,EMERGENCIA MEDICA Av. Coronel Juan Pascal Pringles (la Fontana) 1250 La Molina AMB-96
531823364470747136,2014-11-10 14:59:05 +0000,bomberos,EMERGENCIA MEDICA Jr. Comunidad Industrial 240 Chorrillos MED-16
531822350988496897,2014-11-10 14:55:03 +0000,bomberos,ACCIDENTE VEHICULAR Av. Arequipa 4600 Miraflores
531821598861697025,2014-11-10 14:52:04 +0000,bomberos,EMERGENCIA MEDICA Cl. General Cordova 391 Villa Maria Del Triunfo AMB-160
531820842901323776,2014-11-10 14:49:04 +0000,bomberos,EMERGENCIA MEDICA Educacion G.u.e. Bartolome Herrera 1200 San Miguel MED-100
531820336711749632,2014-11-10 14:47:03 +0000,bomberos,EMERGENCIA MEDICA Jr. Trujillo Sur 900 Lurigancho AMB-32
531819081893437440,2014-11-10 14:42:04 +0000,bomberos,ACCIDENTE VEHICULAR Panamericana Sur Km 299. 5 Ica
531819081583050752,2014-11-10 14:42:04 +0000,bomberos,"MATERIALES PELIGROSOS (INCIDENTE) Av. Cesar Canevaro Zon Ad 837 San Juan De Miraflores AMB-120,RES-134-2"
531818326419591168,2014-11-10 14:39:04 +0000,bomberos,EMERGENCIA MEDICA Cl. Diez Canseco 3624 San Martin De Porres AMB-2
531816061747093505,2014-11-10 14:30:04 +0000,bomberos,EMERGENCIA MEDICA Av. Cesar Canevaro 400 San Juan De Miraflores AMB-106
531815805030502400,2014-11-10 14:29:03 +0000,bomberos,EMERGENCIA MEDICA Av. Los Ingenieros (d) 142 Ate AMB-127
531814295659896832,2014-11-10 14:23:03 +0000,bomberos,"ACCIDENTE VEHICULAR Cl. Republica Del Ecuador Cruce Con Av. Argentina Lima Lima M83-1,AMB-202,M36-1"
531813541624684545,2014-11-10 14:20:03 +0000,bomberos,EMERGENCIA MEDICA Clinica Centro Casanova Huachipa Ate AMB-7
531813295570055169,2014-11-10 14:19:04 +0000,bomberos,EMERGENCIA MEDICA Tacones K 2 San Isidro Ica AMB-22
531813041894338560,2014-11-10 14:18:04 +0000,bomberos,EMERGENCIA MEDICA Pj. El Sol 500 San Juan De Lurigancho AMB-21
531812536380039168,2014-11-10 14:16:03 +0000,bomberos,ACCIDENTE VEHICULAR Pr. Peru Cruce Con Av. El Olivar Callao Callao
531811025629491200,2014-11-10 14:10:03 +0000,bomberos,EMERGENCIA MEDICA Jr. Garcia Naranjo 646 La Victoria AMB-2
531809515701035008,2014-11-10 14:04:03 +0000,bomberos,"ACCIDENTE VEHICULAR Av. El Rosario 300 San Isidro AMB-176-1,RES-4,M36-1"
531808258743607296,2014-11-10 13:59:04 +0000,bomberos,EMERGENCIA MEDICA Pj. Udima 145 San Miguel AMB-83
531806750991982593,2014-11-10 13:53:04 +0000,bomberos,EMERGENCIA MEDICA Puno 100 Callao MED-18
531802974184828928,2014-11-10 13:38:04 +0000,bomberos,"INCENDIO Cl. San Pedro 7 Surquillo M28-1,M100-2,AMB-120,RES-28"
531802470046240769,2014-11-10 13:36:03 +0000,bomberos,EMERGENCIA MEDICA Jr. Restauracion 434 Brea
531802469391953920,2014-11-10 13:36:03 +0000,bomberos,"ACCIDENTE VEHICULAR Av. Republica De Panama Cruce Con Cl. Leonardo Barbieri (junin) Surquillo Surquillo M11-1,AMB-4,RES-11"
531802214965452800,2014-11-10 13:35:03 +0000,bomberos,EMERGENCIA MEDICA Cl. Victor Alzamora 400 Surquillo MED-16
531796680447123456,2014-11-10 13:13:03 +0000,bomberos,EMERGENCIA MEDICA Cl. Toronto 179 Chorrillos MED-16
531796432744095744,2014-11-10 13:12:04 +0000,bomberos,EMERGENCIA MEDICA Jr. Pumacahua 1669 Jesus Maria AMB-202
531788878974566400,2014-11-10 12:42:03 +0000,bomberos,EMERGENCIA MEDICA Ah. Nueva Luz I Ate AMB-138
531788626045468672,2014-11-10 12:41:03 +0000,bomberos,EMERGENCIA MEDICA Av. Peru 3000 San Martin De Porres MED-161
531785864675090432,2014-11-10 12:30:04 +0000,bomberos,"ACCIDENTE VEHICULAR Jr. Lampa Cruce Con Jr. Ancash Lima Lima MATPEL-4,AMB-21,RES-14"
531785608239538176,2014-11-10 12:29:03 +0000,bomberos,EMERGENCIA MEDICA Av. Alfonso Ugarte 1300 Lima AMB-2
531784852639866880,2014-11-10 12:26:03 +0000,bomberos,EMERGENCIA MEDICA Cl. Carlos Acosta (domingo Nieto) 190 San Isidro AMB-202
531783089492860928,2014-11-10 12:19:03 +0000,bomberos,EMERGENCIA MEDICA Pr. Alejandro Bertello 1200 Callao MED-161
531783088981168128,2014-11-10 12:19:03 +0000,bomberos,INCENDIO Jr. Alipio Ponce 000 San Juan De Miraflores
531779313969156096,2014-11-10 12:04:03 +0000,bomberos,EMERGENCIA MEDICA Cl. Pedro Ureta 2587 Lima AMB-10
531779063250452480,2014-11-10 12:03:03 +0000,bomberos,INCENDIO Av. 28 De Julio 1525 La Victoria RES-8
531767484219916288,2014-11-10 11:17:02 +0000,bomberos,ACCIDENTE VEHICULAR Alt Estadio Ica
531762451067731968,2014-11-10 10:57:02 +0000,bomberos,EMERGENCIA MEDICA Av. 3 De Octubre 598 Comas AMB124-2
531759683670126592,2014-11-10 10:46:02 +0000,bomberos,EMERGENCIA MEDICA Cl. Enrique Villar 700 Lima AMB-202
531755406922903552,2014-11-10 10:29:03 +0000,bomberos,EMERGENCIA MEDICA Av. Santa Josefina 000 Puente Piedra AMB-184
531753894326857728,2014-11-10 10:23:02 +0000,bomberos,ACCIDENTE VEHICULAR Fermin Del Castillo / Calle Lima Nazca MED-82
531746847724167168,2014-11-10 09:55:02 +0000,bomberos,EMERGENCIA MEDICA Av. Paseo De La Republica 601 A 5767 Miraflores AMB-11
531742069875023872,2014-11-10 09:36:03 +0000,bomberos,EMERGENCIA MEDICA Ur. Alfonso Cobian C Lte 8 Chaclacayo AMB-115
531737537900216320,2014-11-10 09:18:02 +0000,bomberos,INCENDIO Jr. Augusto Wiese (carabaya) Cruce Con Jr. Cuzco Lima Lima M3-2
531736279617388546,2014-11-10 09:13:02 +0000,bomberos,EMERGENCIA MEDICA Jr. Cahuide 1490 La Perla AMB-83
531733514618953728,2014-11-10 09:02:03 +0000,bomberos,EMERGENCIA MEDICA Cl. Huatanay 240 Independencia AMB-65
531723445311373312,2014-11-10 08:22:02 +0000,bomberos,EMERGENCIA MEDICA Av. Ramon Carcamo 200 Lima AMB-10
531711363606151168,2014-11-10 07:34:02 +0000,bomberos,EMERGENCIA MEDICA Cl. N. Garcia Y Lastres 437 San Martin De Porres AMB-65
531709350323425280,2014-11-10 07:26:02 +0000,bomberos,EMERGENCIA MEDICA Jr. Americo Vespucio 150 San Miguel MED-100
531707086967943169,2014-11-10 07:17:02 +0000,bomberos,"ACCIDENTE VEHICULAR Carreteras - Panamericanas Panamericana Sur 8 Santiago De Surco M11-1,AMB-11,RES-134-2"
531703312471834624,2014-11-10 07:02:02 +0000,bomberos,EMERGENCIA MEDICA Av. Universitaria 7200 Comas
531702054180642818,2014-11-10 06:57:02 +0000,bomberos,"INCENDIO Ah. Seor De Luren A San Juan De Lurigancho M121-1,M3-2,AMB-21,RES-8"
